CODIGO UNIDADE GESTORA;NOME UNIDADE GESTORA;2010;2011;2012;2013;2014;2015
500101;GABINETE DO SECRETARIO;0;0,0;1438999,24;1561580,7999999998;2277031,96;1962519,0600000003
130126;INSTITUTO DE ZOOTECNIA;1247491,0799999996;1096846,2299999997;2810295,8599999994;1599208,7899999998;250123,71;352723,93999999994
380127;PENIT. JOSE PARADA NETO;1469332,45;1617116,2600000002;1700408,7099999997;1777132,7799999998;2513429,18;3062459,5799999996
380188;CTO.DET.PROV.DR.FELIX N.DE CAMPOS,DE TAUBATE;633819,1000000003;773150,6400000002;736081,3200000001;813725,73;2246019,6699999995;1854131,84
180135;DEPTO.POLICIA JUDIC.CAPITAL-DECAP;2932247,0299999993;1988543,69;2433847,1599999997;2361595,8199999994;2924459,9100000006;3404557,87
130033;FED-ADM.COORD.DEFESA AGROPECUARIA;2479165,93;8401645,85;857119,3400000001;3121012,0600000005;9593804,170000004;5273474,97
130201;ESC. DEF. AGROP. MOGI DAS CRUZES;46045,3;46589,21;49868,1;60912,98000000001;51798,02;54753,23
180278;DELEG.SECC.POLICIA DE SBDOCAMPO;2723257,1099999985;2581122,18;2991349,4099999997;3292249,9;4405399,190000001;4822929,95
350149;DIR.REG.ASSIST.DES.SOCIAL DE ITAPEVA;34721,280000000006;36607,35;45845,96000000001;46574,15;40448,240000000005;55536,27
80356;COORD.DE GESTAO DA EDUCACAO BASICA;0;0;0,0;101603290,92999998;169835051,36000004;38189298,58000002
80301;DIR.ENS.REG.CAMPINAS LESTE;7553914,9399999995;6932167,980000001;8499191,269999998;8944136,129999997;12150866,520000001;13794163,309999999
180365;54.BATALHAO POL.MIL DO INTERIOR - 54.BPM/I;157049,72000000003;101508,66;60236,53999999999;0;0;0
90121;HOSP. REGIONAL DE ASSIS;4016405,66;3940868,4899999998;4618692,44;5343438,929999998;6697151,36;4379356,61
260033;FED-INSTITUTO GEOLOGICO-IG;610841,12;147543,5;316972,66;210886,56999999998;17181,090000000004;49093,66
90035;FED-COMPLEXO HOSPITALAR DO JUQUERY, F.ROCHA;0,0;0,0;0,0;0,0;0,0;0,0
80306;DIR.ENS.REG.FERNANDOPOLIS;3069235,4299999997;2850946,3699999996;3298375,4900000007;3493674,8;4917726,670000001;5828378,510000002
90163;UN. GESTAO ASSIST. IV-HOSP.MAT.L.M.BARROS;2849922,0700000003;2628500,2500000005;5233140,550000003;4318686,669999999;5825753,300000001;4737097,820000001
90183;INST. INFECTOLOGIA EMILIO RIBAS;8327357,779999999;6025220,6999999955;9551816,400000006;8806141,840000002;11343568,450000009;8559861,299999999
180121;DELEG.SECC.POLICIA DE MARILIA;1362959,01;1904942,8099999998;1670303,7899999996;1729153,9500000002;2270994,2200000007;2695282,809999999
440104;DEPARTAMENTO DE ADMINISTRACAO;5986709,71;13573750,800000003;18061963,25;25902827,60000001;23792209,580000006;20804600,710000005
460030;FED-ESTAD.DIREITOS DA CRIANCA E DO ADOLECENT;986076,18;1012766,96;0,0;0;0;0
162106;DR.04 - ARARAQUARA;355674,94;139814,31999999998;588458,0299999999;519674,45;147461,54;150358,15
130106;DEPTO. SEMENTES, MUDAS E MATRIZES;2331609,400000001;2524515,6;1240084,73;1498669,0;1790034,1300000004;1671125,7300000002
90190;INSTITUTO CLEMENTE FERREIRA;189581,03;442839,49;892492,8;858459,1300000001;2098572,92;700807,7100000001
80257;GABINETE DO COORDENADOR - CENP;242605616,26;254586698,26000005;144363769,56;4110579,9799999995;1359176,44;708,19
80349;DIR.ENS.REG.VOTUPORANGA;2879200,61;3005874,7999999984;3470397,990000001;3768931,21;5177894,63;5981250,16
180269;22.BATALHAO POL.MIL.INT. ITAPETININGA;383889,56000000006;221566,2800000001;59900,89;0;0;0
80322;DIR.ENS.REG.MIRACATU;2210151,61;2423233,8499999996;2752749,9800000004;3041586,7100000004;4103679,2899999996;4923020,77
180101;GABINETE DO SECRETARIO E ASSESSORIAS;16920523,889999997;17009343,139999993;20558686,37;25670608,549999997;114687136,78999995;130918369,31000002
482101;AGENCIA METROP.BAIXADA SANTISTA-AGEM;0;0,0;229558,55000000005;727552,0199999997;194484,93000000008;0
512401;AG. METROPOLITANA DE CAMPINAS;0;0;0;0;0;0,0
350121;DIR.REG.ASSIST.DES.SOCIAL DE BAURU;47672,67;36364,22;55051,43000000001;43819,79000000001;55995,01;68657,31999999999
162101;DEPTO. ESTRADAS DE RODAGEM-DER;659764270,0099998;370788892,83000004;1434914796,279999;1351892017,1100004;1601204553,7500017;971020502,9700007
30101;TRIBUNAL DE JUSTICA;365434742,4499998;391856444,8300003;409130973,6499998;438140760,30000013;583690995,6100003;612301221,6799997
350141;DIR.REG.ASSIST.DESENVOLV.SOCIAL DE AVARE;52205,380000000005;53217,49999999999;74728,76;66979,79;91033,06;64627,35999999999
380222;CTO.DETEN.PROV.'AEVP RENATO G RODRIGUES  AME;0;0;0;0;1962084,3800000008;2384686,3099999996
162108;DR.06 - TAUBATE;673373,66;466396,76999999984;572327,66;635163,71;441273,18999999994;317820,93
200135;DEPARTAMENTO DE FINANCAS DO ESTADO;132613,09;216898,04;725574,69;585560,24;670397,1799999999;352556,93
432201;UNIVERSIDADE ESTADUAL DE CAMPINAS;391772650,77999985;549046647,1000003;8778,86;0;583031664,5100001;0
180251;27.BATALHAO POL.MIL.INT. JAU;165960,63;82455,15000000001;47296,25000000001;0;0;0
200127;DELEG.REG.TRIBUTARIA DE ARARAQUARA - DRT-15;2097069,9500000002;2595904,78;5231399,79;5223628,96;5832546,39;2512850,7699999996
180295;DELEG.SECC.POLICIA DE BEBEDOURO;547620,0200000001;592970,3099999997;583965,0800000001;659050,7700000001;813056,7899999999;1055978,65
180280;DELEG.SECC.POLICIA DE SJCAMPOS;1611069,2000000002;1726148,9000000001;1817360,7300000004;2099549,2399999998;2643302,26;3139143,0100000002
450101;GABINETE DO SECRETARIO - SECOM;2312662,41;1352549,02;0;0;0;0
380162;PENIT.TACYAN MENEZES DE LUCENA - MARTINOPOLI;940299,9500000004;1075219,4300000006;1106927,3699999999;1324185,3199999998;1710805,7500000002;2019246,4000000001
290030;FED-COORD. DE PLANEJAMENTO E AVALIACAO;0,0;5970,0;29877,0;7500,0;0,0;39560,0
280110;UNIDADE DO ARQUIVO PUBLICO DO ESTADO;4391109,470000001;20333319,409999996;6128831,12;529233,0199999999;3337410,4400000004;1179932,17
180165;CTO.SUPR.MANUT.MATERIAL DE SUBSISTENCIA;1189299,3499999999;1090312,1099999999;937219,51;1547022,91;910351,44;925719,7199999999
180185;COM.POLIC.AREA METROPOLITANA-1;750285,0199999998;555036,4;430809,3899999999;612011,6900000001;990625,8699999998;461842,86
180339;DEPTO. POL.JUDICIARIA SP.INTERIOR-DEINTER 8;220106,98;244252,86;256286,47;224693,09000000003;332682,66;440111,71
102701;FAC. MEDICINA DE S.JOSE DO RIO PRETO;0;0,0;5959618,810000001;7171801,920000003;4563881,470000001;11017810,71
180106;DEPTO.POL.JUD.SP.INTERIOR-DEINTER-7 SOROCABA;726155,56;474368,17000000004;549678,4700000001;445260,41000000003;835671,89;906477,88
130148;ESC. DESENV. RURAL DE FRANCA;159773,51;194827,98999999996;137260,38;196095,62000000002;205806,9;200505,96999999997
180201;GRUPAMENTO DE BOMBEIROS MARITIMO (GBMAR);709605,9400000001;1401827,3999999997;751971,2899999999;4505466,929999999;3476433,250000001;2034731,2599999993
260113;COORD. BIODIVERSIDADE E REC.NATURAIS-CBRN;3556203,4899999993;19843281,389999997;9954446,64;1102073,75;1659044,5199999998;1051232,95
260106;INSTITUTO DE BOTANICA - IBT;2739192,909999999;2721789,0300000007;1973648,7900000003;2450327,5999999996;4224505,9399999995;1973818,9399999995
180308;DELEG.SECC.POLICIA DE SJRIO PRETO;2692235,559999999;2607848,8000000003;3188958,1300000004;3216731,5200000033;4124221,880000001;4735514,96
130036;FED-INST. DE ZOOTECNIA;155406,59;291715,37;367743,9;284399,2;187412,05;51535,579999999994
180132;DELEG.SECC.POLICIA DE FRANCA;2684366,8700000006;1915585,6900000004;2181314,7000000016;2388246,35;3319964,029999999;3744707,34
200162;CENTRO REG. ADMINISTRACAO DE JUNDIAI;145135,74999999997;386687,55;376284,7699999999;523472,8000000001;369685,65;297902,07000000007
180334;20.BATALHAO DE POL.MIL.METROPOLITANO-20.BPM/;215486,48999999996;45429,689999999995;83335,33;0;0;0
420105;ESCOLA DA DEFENSORIA PUBLICA DO ESTADO;252215,55999999997;263664,52999999997;275660,54;288770,19;429284,74;419138,3400000001
400117;PROCUR.REGIONAL DE SJRIO PRETO;199666,36999999997;269948,76;287844,19000000006;929714,0500000002;389316,55;431183,99
282301;CARTEIRA DE PREV.DOS ECONOMISTAS DE SAO PAUL;0,0;0,0;66511,0;0;0;0
380196;PENITENCIARIA II DE POTIM;682078,8999999999;688700,0499999999;957721,6700000003;1004847,68;1010388,4099999999;2198620,05
510101;GABINETE DO SECRETARIO;0;0;0;0;0;0,0
200101;GABINETE DO SECRETARIO;674019719,32;39140007,730000004;376197363,40999997;12207230,21;390550425,63;123337964,17000002
171312;FUNDACAO C.A.S.A. - SEDE ADMINISTRACAO;58420043,83000002;46930630,099999994;24960916,450000003;35191340,12999999;78267191,42000003;80995036,60999998
180292;DELEG.SECC.POLICIA DE RIO CLARO;894327,86;976444,6499999999;874150,0499999998;887114,4599999998;1386897,6699999997;1966697,85
350103;DEPTO.DE ADMINISTRACAO;970558,4099999999;728165,12;15739953,369999986;1133586,5500000003;1282686,4099999997;1395272,25
80316;DIR.ENS.REG.JAU;4819435,5;5079373,890000001;5646418,760000002;6218639,539999998;8626540,06;9984656,539999994
512201;AG. REGUL. SANEAMENTO E ENERGIA EST.SP.;0;0;0;0;0;0,0
180224;COM.POLIC.AREA METROPOLITANA-10;832193,3500000002;619472,0899999999;314400,7000000001;1431635,1399999997;1183620,0100000007;797999,1499999998
60101;TRIBUNAL DE JUSTICA MILITAR;4071008,92;5674493,51;4003464,1700000004;3638983,28;5187652,800000001;4229888,819999998
200143;DEPTO.TECNOLOGIA DA INFORMACAO - DTI;20863291,52;29677618,91000001;61193444,34000002;43373065,23999999;52434591,69999999;35321552,219999984
492101;AGEN.REGUL.SANEAMENTO E ENERGIA-EST.SP-ARSES;0;0,0;3497073,850000001;4108056,0100000007;6670345,090000002;5018155,310000001
180113;DEPTO.EST.INVESTIGACOES CRIMINAIS - DEIC;5074179,800000001;45346930,7;6265215,639999999;5328996,09;7458430,289999998;9553303,159999998
373201;CIA.PAULISTA DE TRENS METROPOLITANOS-CPTM;599179016,7500002;436281343,58000046;562377337,2800004;550828259,4499996;617823380,5100001;452960065,0
90154;HOSP. GERAL DE VILA NOVA CACHOEIRINHA;5882033,299999995;6787132,07;8655688,770000005;9375293,250000004;10175636,19;8073352,510000002
380198;PENITENCIARIA II DE SERRA AZUL;663184,6100000002;713450,57;825017,28;831522,0700000001;1081757,8099999998;1035859,8200000001
400113;PROCUR.REGIONAL DE SOROCABA;220127,79999999993;270628,22;325076,03;311614,36000000004;357215,24;913729,9799999999
200133;GAB.DO COORDENADOR DA ADM.FINANCEIRA;6520788,11;4486458,7;1322280,8799999997;2601078,2399999998;3127000,4799999995;13224693,41
180182;DIRETORIA DE PESSOAL;124042229,87999994;937604,5100000001;694743,5399999999;0;0;0
130162;ESCRITORIO DE DESENV. RURAL DE OURINHOS;162612,1;173943,46000000005;145927,15999999997;198186,69000000003;210675,03999999995;193692,92999999996
180381;1. BATALHAO DE POLICIA RODOVIARIA - 1.BPRV;0;0;0;0,0;9624,32;0,0
80263;DIR.ENS.REGIAO CENTRO SUL;8768467,399999999;9369607,200000007;11230474,099999998;12033788,760000002;16084962,589999994;17701215,949999996
200112;DELEG.REG.TRIBUTARIA DE TAUBATE DRT-3;2971730,6;4521344,4;7298454,799999999;7878121,83;8804945,139999999;4374128,109999999
380147;PENIT. FEMININA DE CAMPINAS;1035688,74;1549393,14;1385541,18;1720691,92;1737289,03;1205023,9900000002
90126;UG EM OUTRA UO: 09012DESPESAS_ELEMENTO;0;0;0;0,0;250451,77000000002;0
90101;GABINETE DO SECRETARIO E ASSESSORIAS;94410186,61999996;32605287,50000002;53159576,07999999;122077565,37000003;153620930,17000002;85964531,91999999
290115;GABINETE DO COORDENADOR;0;0;0,0;73299873,17999999;4558754,260000001;0
440109;DIRETORIA DE ADMINISTRACAO;0;0,0;2661246,5100000007;1172452,8699999996;653,21;0
380223;PENIT.TEN.PM JOSE ALFREDO C.BORIN-REGINOPOLI;650777,4400000003;729628,4900000001;806529,3299999997;851650,92;1109439,4999999998;1137386,29
380267;PENITENCIARIA FEMININA DE MOGI GUACU;0;0;0;0;0;0,0
380115;PENIT. FEMININA DA CAPITAL;1005603,5800000001;5282791,15;7290890,050000001;1949138,69;3246634,6799999997;2068794,7000000004
350146;DIR.REG.AS.DES.SOC.VALE DO PARAIBA, SJCAMPOS;44304,07000000001;47790,9;74404,39;58475,96;61183,16;67724,65
200134;CONTADORIA GERAL DO ESTADO;1905553,76;2210171,18;3134722,5499999993;2901507,92;5391213,87;3650911,47
80342;DIR.ENS.REG.SERTAOZINHO;2745141,8900000006;2943895,920000001;3289183,669999999;3682427,8699999996;5079212,41;5824957,76
350034;FED-ESTAD.DIREITOS DA CRIANCA E DO ADOLECENT;0;0;0;0;0;0,0
80334;DIR.ENS.REG.SANTOS;8738666,400000002;8931579,090000002;10391562,030000005;11702955,299999999;15559974,899999999;17897249,58
180194;CTO. DE INTELIGENCIA DA POLICIA MILITAR;737905,5099999999;281509,26;21367,59;83627,64000000001;186431,19000000003;338196,88
282501;AGENCIA METROP.BAIXADA SANTISTA-AGEM;0;0;0;0;0,0;249267,39
171310;FUNDACAO C.A.S.A. - DRO MARILIA;1109624,84;2173041,5499999993;2558712,729999999;2787583,5799999977;2582009,6300000027;2408456,080000001
180166;COMANDO DE POLICIAMENTO METROPOLITANO;154877,84;483323,55999999994;312434,81999999995;0;0;0
400118;PROCUR.REGIONAL DE ARACATUBA;167756,77999999997;256674,55999999997;220714,83;277036,13;679272,5499999999;257385,83999999997
261201;FUNDACAO PARQUE ZOOLOGICO DE SAO PAULO;2587430,68;3059537,789999999;4771186,290000001;5353778,029999999;5950669,3;2956741,8000000007
90158;HOSP.GERAL J.TEIXEIRA DA COSTA,EM GUAIANASES;5066083,829999999;5564814,390000001;7540439,999999998;6176352,269999999;7320054,1000000015;7283087,610000001
380117;PENIT. DR.WALTER F.P. QUEIROZ;1308074,63;1502166,5;1656634,1400000001;1994437,9300000002;2344729,07;2315808,6300000004
200142;DELEG.REG.TRIBUTARIA DE JUNDIAI - DRT-16;3185492,4099999997;3888404,67;8548727,18;9012179,19;11082188,76;4449129,02
480101;GABINETE DO SECRETARIO;0;0,0;29180394,09;35876806,93;37309101,77;41072234,5
290116;DIRETORIA DE ADMINISTRACAO;0;0;0,0;15554431,450000001;159525,88;0
102901;SUPERINT.TRAB.ARTESANAL NAS COMUNIDADES;0;0;0;0,0;157416,11000000002;257654,34000000003
130167;ESCRITORIO DE DESENV. RURAL DE REGISTRO;171471,84000000003;198028,69000000003;174167,37999999998;245671,23;284682,57;279624,72000000003
180152;DEPTO DE SUPORTE ADM. DO COMANDO GERAL-DSA/C;5677555,989999998;9649355,8;7957991,539999999;893990,22;825347,2700000001;635568,9000000003
90198;GRUPO DE ASSISTENCIA FARMACEUTICA;0;0;0;0,0;12484,2;0
90189;GABINETE DO COORDENADOR;363930720,28999996;150623352,13;1417120,1099999996;38839282,75000001;263725973,1200003;76046557,46000008
80101;GABINETE DO SECRETARIO;826813090,1700001;643365558,5499998;1085977161,5300007;1700463058,5000005;1673047260,7400007;688800692,0799999
180366;COMANDO DE BOMBEIROS DO INTERIOR - CBI;33481,5;8513,939999999999;22170,0;7047,83;20125,0;2276,64
380187;CENTRO DE DETEN. PROVIS. DE GUARULHOS II;1970421,5699999998;748184,2300000001;854001,0799999998;872442,07;1113509,4;1136358,3399999999
292302;DIRETORIA DE ADMINISTRACAO - DETRAN - SP;0;0;0;0;0,0;32195516,180000015
80344;DIR.ENS.REG.SUMARE;6643259,610000002;6013028,4;7049304,779999999;8958272,459999999;13449991,3;14099000,270000001
180262;14.BATALHAO POL.MIL.INT.(14.BPM/I-MENDES JR);440494,56;286989,95999999996;286397,39;0;0;0
90176;GABINETE DO COORDENADOR;4742238,109999999;2750480,29;1520430,7699999998;753840,5;761017,16;693522,8500000001
180335;25.BATALHAO DE POL.MIL.METROPOLITANO-25.BPM/;233207,53000000003;124870,53;62802,60999999999;0;0;0
200120;DIRETORIA DE INFORMACOES - DI;11406013,01;11468055,120000001;10894508,03;14211676,57;13023816,95;12710658,45
100101;GABINETE DO SECRETARIO;39473480,22;44915318,45;32434735,690000005;14497345,950000005;15029398,099999998;15749987,540000003
180134;DEPTO.INTELIGENCIA DA POLICIA CIVIL-DIPOL;39867337,98999999;37533784,43999999;67315054,64999999;20982957,830000002;38017070,91;15181619,169999996
350122;DIR.REG.DE ASSIST. E DESENV.SOC.DE SJRP;52884,670000000006;47539,51;81836,57999999999;62440,340000000004;71025,78;75241,56
130160;ESCRITORIO DE DESENV. RURAL DE MOGI MIRIM;85532,31;68945,15999999999;72502,64000000001;94466,35999999999;146935,39;141512,54
121112;FUND. PE.ANCHIETA - DIRET. ADMIN. FINANCEIRA;0,0;0,0;25713,92;105012,98;0;0
380197;PENITENCIARIA I DE SERRA AZUL;803830,3400000004;844599,4600000001;977254,45;964999,28;1186998,0399999998;1014898,0700000001
400101;GABINETE DO PROCURADOR GERAL;11581472,120000001;2269291,74;2600332,45;1779402,6800000002;12369659,440000001;2270193,68
380242;PENITENCIARIA III DE HORTOLANDIA;915752,4099999998;1193430,1400000006;1064555,91;1215296,8699999999;1366903,85;1573212,84
80295;DIR.ENS.REG.ASSIS;3466016,98;3875062,859999999;4365830,58;4601760,890000001;6590438,779999998;7704732,790000001
80278;DIR.ENS.REG.GUARULHOS NORTE;10702953,250000002;11549438,889999997;13600964,230000002;15878104,71;22030163,799999997;23641994,81000001
180309;DELEG.SECC.POLICIA DE ANDRADINA;906072,83;949339,2499999998;1021419,0100000002;1067417,0099999998;1528907,8299999998;1858956,31
380202;PENITENCIARIA DE OSVALDO CRUZ;850094,8299999998;851507,1200000001;933365,51;988113,9000000001;1365028,0999999996;1522568,4400000004
102401;CTO. EST. EDUC. TECNOL. PAULA SOUZA - CEETEP;308039497,2000002;361208776,1500005;404349945,4600004;201179190,88999996;430446391,6900002;315545561,46000016
80284;DIR.ENS.REG.OSASCO;7506930,71;7948479,590000001;9565981,140000004;10785918,86;14328457,129999999;15001104,199999997
130166;ESCRITORIO DE DESENV. RURAL DE PRES.VENCESLA;126788,54;124674,87000000001;88903,53;130536,3;159619,09;121348,38
180157;COMANDO POLIC.INT. 2 CPI-2-CAMPINAS;1259966,2099999997;624583,2200000001;578575,64;1452168,4099999995;1352982,3299999991;1329653,34
130193;ESC. DEF. AGROP. DE ITAPETININGA;75393,21;82037,27;100425,48999999999;112765,72;134073,97999999998;138092,86
180313;DELEG.SECC.POLICIA DE VOTUPORANGA;982094,46;1002876,1300000001;1066533,0300000003;1096134,31;1561223,9299999997;1867758,5
180361;8.DEL.SECC.POLICIA JUDICIARIA DA CAPITAL;2111987,04;2326756,97;2967582,23;3168090,5;4436847,770000001;4831794,17
200149;CENTRO REG.ADMINISTRACAO DE TAUBATE;317165,68000000005;231783,7300000001;628105,07;483846,54000000015;489669,66;436114,30000000005
180207;8. GRUPAMENTO DE BOMBEIROS (8.GB);30380,0;71625,22;61119,0;60885,32;121572,68;39015,799999999996
180376;DIVISAO DE SUPRIMENTOS;0;0;0,0;598550,1599999999;1458779,1400000001;5529747,57
202301;CART.DE PREV.DAS SERV.NAO OF.JUST.ESTADO;38048345,68000001;0;0;0;0;0
130219;DEPTO.DESCENTRALIZACAO DO DESENVOLVIMENTO;2246174,370000001;1828539,94;3455355,479999999;2327460,5500000007;589388,91;1473493,1899999997
380112;PENIT. DR.PAULO LUCIANO DE CAMPOS;1201488,2599999995;1793198,4200000006;6051393,02;1376528,6199999999;1755875,91;1752035,5400000003
180179;COM.POLIC.AREA METROPOLITANA-8;540420,04;234360,41999999998;275151,79000000004;1159536,1300000006;1534822,3100000003;821868,5000000005
380174;CDP-ASP VANDA RITA BRITO DO REGO, OSASCO;1232793,9800000004;2664515,61;1482612,3900000001;1489088,5899999996;2955961,8100000005;1559088,4700000002
270102;DIRETORIA GERAL;10378279,96;24846225,17;18516355,250000004;19333801,029999997;41585802,0;38367654,71
130204;ESC. DEF. AGROP. OURINHOS;120862,03;143697,87;154011,81999999998;172046,78;223380,96;221762,68
370104;COORD. DE PLANEJAMENTO E GESTAO;334421,52;815649,4199999999;118240,96;153000,32;91800,0;873360,0
90040;FED-INSTITUTO DE SAUDE;0;0,0;6108,0;0,0;7106,9400000000005;13747,66
180169;CTO.SUPRIM.MANUT.MAT.INTENDENCIA;19150889,689999998;8372463,77;13970597,0;9436916,37;35107705,41;13017245,9
90173;CTO.ATENCAO INTEGRADA EM SAUDE MENTAL-P.PINE;1035251,2199999997;1082825,3299999996;2235023,58;1799148,8;2656854,4599999986;1657165,0700000003
460102;UNIDADE DE PROGRAMA PARA A JUVENTUDE;363355,44;65660,54999999999;0;0;0;0
380167;PENIT. JOAO B. DE SANTANA;796291,9299999999;841524,5999999997;956557,7199999997;1131588,4299999995;1670871,3299999998;1515341,46
180305;DELEG.SECC.POLICIA DE OURINHOS;1781151,49;984957,7300000001;1041429,51;1112380,4400000004;3671069,4599999995;2706052,15
380151;PENIT. NELSON MARCONDES DO AMARAL;1051222,12;1130332,27;1258739,1699999995;1543027,0900000005;1776760,4699999997;2034353,1400000004
490102;DEPARTAMENTO DE ADMINISTRACAO;0;0,0;668382,66;653016,81;566945,25;568902,85
410107;ADM. DA COORDENADORIA DE TURISMO;1279564,56;317890,26;38720,07;0;0;0
380183;DEPARTAMENTO DE ADMINISTRACAO;3193545,1700000004;1713289,4200000004;3971039,8299999996;1984297,3799999997;5310450,2;3254648,38
121119;FUND. PE.ANCHIETA - DIR. PREST.DE SERVICO;0,0;0,0;0;0;0;0
171101;FUNDACAO DE PROT. E DEFESA DO CONSUMIDOR;3600989,9500000007;3432610,2699999996;3799587,7800000003;4494266,3;4769584,2700000005;5334641,690000001
130217;DEPTO. DE GESTAO ESTRATEGICA-APTA;9333140,74;9868785,97;10153353,52;20218433,87;17335737,79;15796860,859999998
130137;ESC. DESENV. RURAL DE ARARAQUARA;207975,81000000003;158119,48;157147,69;164642,58000000002;187994,12000000002;187579,33000000002
180296;DELEG.SECC.POLICIA DE SAO CARLOS;903397,7;822110,0299999999;943759,62;1005752,0599999998;1555906,49;1680834,2899999998
380116;PENIT.DR.SEBASTIAO MARTINS SILVEIRA;1619199,9100000001;1605430,4300000002;1796757,6099999999;1852474,98;2251126,400000001;2369869,0200000005
200117;DELEG.REG.TRIBUTARIA DE SJRIO PRETO - DRT-8;2746376,01;3347524,75;6711409,739999999;7061555,399999999;7980858,01;3497408,92
202602;SEC.FAZ. SPPREV - ADMINISTRACAO;4632997,560000001;8552648,099999998;7422499,33;14329588,060000004;14810891,29000001;10739357,200000001
380107;HOSP.CUST.TRAT.PSIQ.DR.A.A.FERREIRA;927610,4500000002;951393,5099999998;3780677,81;1126862,2199999997;2125110,41;1546788,4199999997
171311;FUNDACAO C.A.S.A. - DRS IARAS;717362,1000000002;1328197,2900000005;1526722,3999999992;1854892,2100000002;1982227,92;1709812,770000001
180208;9. GRUPAMENTO DE BOMBEIROS (9.GB);55626,89;23117,21;32400,42;54590,51;55805,71;58694,35
510109;ADMINISTRACAO DA CASA MILITAR;0;0;0;0;0;0,0
90123;DEPTO.REG.SAUDE DRS-III ARARAQUARA;901196,7800000004;1842537,0199999998;3106107,0800000015;4263380,299999999;9158416,340000002;1443043,5399999998
380239;PENITENCIARIA I DE GUAREI;970851,8899999997;883419,61;1005009,3600000001;1247935,2799999998;1671889,7199999997;1529595,32
400119;PROCUR.REGIONAL DE P.PRUDENTE;181733,31;222240,16999999998;208848,65000000002;288497,77999999997;258645,82999999996;255244,05
90149;DEPTO. GERENC. AMBULATORIAL DA CAPITAL-DGAC;5016959,370000001;4532886,680000001;8445098,76;5952960,709999999;5736234,109999999;10255708,61
180214;16. GRUPAMENTO DE BOMBEIROS (16.GB);53159,280000000006;57440,659999999996;104130,32;55303,659999999996;70863,11;10258,140000000001
231101;FUND.CENTRO EDUC.REC.ESPORT. DO TRABALHADOR;175857,38;0;0;0;0;0
90167;HOSP. REG. DR.VIVALDO M.SIMOES, OSASCO;7599406,22;7916433,300000002;10210774,340000005;9923977,409999998;10629533,0;8379363,239999998
180108;DEPTO.POL.JUD.SP.INTERIOR-DEINTER-3 RIB.PRET;254521,02000000005;265605,5;278014,52;345457,39;427650,30000000005;653052,64
180312;DELEG.SECC.POLICIA DE NOVO HORIZONTE;620572,0499999999;467616,30999999994;542773,41;473290,22000000003;717503,4400000001;1430010,4500000002
130125;INSTITUTO BIOLOGICO;2414572,25;1897883,3599999999;895781,1499999999;1171896,8400000003;3628178,82;904044,6199999999
180240;37.BATALHAO POL.MIL.INT.-CEL.SERGIO MONACO;140814,49;81577,93000000001;28314,960000000006;0;0;0
80152;GABINETE DO COORDENADOR;569778024,1700001;699134101,8200002;1014845103,7499999;10672027,549999999;1476192,83;0
80267;DIR.ENS.REGIAO LESTE 4;9848291,730000004;10208543,32;12146152,21;13564405,700000001;17993033,76;20078487,900000002
130195;ESC. DEF. AGROP. JABOTICABAL;114831,84;135830,46;118802,39;146066,38;169354,90000000002;247958,10000000003
240034;FED-ESTRADA DE FERRO CAMPOS DO JORDAO;0,0;0,0;0;0;0;0
370030;FED-ESTRADA DE FERRO CAMPOS DO JORDAO;0;0,0;408316,83000000013;752050,5599999999;573037,0000000001;3759783,1800000006
162105;DR.03 - BAURU;287452,97000000003;133614,08;273633,33999999997;168297,32;115189,45999999999;95598,54
80300;DIR.ENS.REG.BRAGANCA PAULISTA;5038411,899999999;5408084,04;6346738,549999999;7200542,590000003;9848761,86;11548904,459999999
392102;DAEE - PROGRAMA PARQUE VARZEAS DO TIETE;0;0;0,0;566585,06;2992591,18;3398998,480000001
130200;ESC. DEF. AGROP. MARILIA;127283,97000000003;128925,38;93898,45;123620,89000000001;145865,69;131763,06
350129;DIR.REG.ASSIST.DES.SOCIAL DE ARARAQUARA;27554,13;22972,23;57456,47;39131,17;32485,049999999996;42619,06
180164;CENTRO DE SUPRIMENTO E MANUT. DE OBRAS;1287504,29;10633134,330000002;14136741,39;22306913,58;34694079,19;7184999,520000001
400032;FED-CENTRO DE ESTUDOS-PGE;2144387,61;882884,9400000001;1330689,2900000005;1481940,7599999998;2507206,11;1672031,5500000003
202601;SAO PAULO PREVIDENCIA - SPPREV;1493079079,1600003;276936277,29;334685349,61999995;394925372,52000004;2678804997,99;2059658121,5100002
180362;COMANDO DE POLICIAMENTO DO INTERIOR-9 -CPI-9;623019,8699999996;666618,13;284932,58;937921,83;1430835,4399999997;1316477,4800000004
130215;ESC. DEF. AGROP. TUPA;98029,72;116948,62;113629,86;258217,37;157525,67;165125,20999999996
90185;GABINETE DO COORDENADOR;0,0;0;0;0;0;0
121117;FUND. PE.ANCHIETA - DIRETORIA DE JORNALISMO;0,0;0,0;0;0;0;0
80304;DIR.ENS.REG.CARAGUATATUBA;3404013,029999999;3622658,24;3719485,3899999997;4054183,35;5760638,9;6244503,530000001
260111;UNIDADE DE COORDENACAO DO PROJETO - UCP;2782224,96;2625855,71;434944,36;1847764,2500000002;35304,16;45763,0
90181;INSTITUTO DANTE PAZZANESE DE CARDIOLOGIA;8815377,860000001;7856706,499999995;12370440,990000002;7636414,219999995;19560533,490000006;7425420,92
